time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
880,0.03427704585343056,0.0,0.3065994798439532,0.33455455352872854,0.20196333397547037,1.0,0.3349388535902166,0.2021666517602218,1.0
900,0.03477804785743858,0.0,0.30857765733081266,0.33798763407802146,0.20316051820458486,1.0,0.3373556739769078,0.20347942222619728,1.0
920,0.03531284791805834,0.0,0.322570510648993,0.34110473457675755,0.205195691260515,1.0,0.33977249436359913,0.20577773802725816,1.0
940,0.035813849922066356,0.0,0.3334121034629717,0.3445378151260504,0.20759005971874397,1.0,0.343205574912892,0.20807605382831904,1.0
960,0.03641376542692483,0.0,0.3432032761088831,0.3469546355127417,0.20998442817697296,1.0,0.3456223952995833,0.20971604942518454,1.0
980,0.036914767430932846,0.0,0.34774234791445835,0.34937145589943297,0.21119846850317858,1.0,0.3487394957983193,0.21201436522624545,1.0
1000,0.036914767430932846,0.0,0.35380719257794147,0.3517882762861242,0.21391230013484877,1.0,0.35217257634761223,0.21374505112649178,1.0
1020,0.03741576943494086,0.0,0.3647990405525019,0.35420509667281547,0.21561115392024657,1.0,0.35458939673430345,0.21580646965079542,1.0
1040,0.03879371793594903,0.0,0.3774915037536471,0.35662191705950674,0.217379213880725,1.0,0.3570062171209948,0.21692372940036006,1.0
1060,0.03946028568512974,0.0,0.3911146383130626,0.3580224772835964,0.2190556078228942,1.0,0.359423037507686,0.2191481443013433,1.0
1080,0.04034802607819657,0.0,0.39900485551828013,0.3604392976702876,0.22106336744124086,1.0,0.36082359773177564,0.2210133638000277,1.0
1100,0.040889737887514016,0.0,0.4087705303187595,0.3618398578943772,0.22311192333630286,1.0,0.36324041811846686,0.22212557125051932,1.0
1120,0.040889737887514016,0.0,0.4133719807819096,0.3642566782810685,0.2243224904045492,1.0,0.36521008403361344,0.22434998615150256,1.0
1140,0.04251487331546634,0.0,0.4198616377630376,0.3666734986677598,0.226320259097986,1.0,0.36851540616246503,0.22621520565018693,1.0
1160,0.043598296934101236,0.0,0.4283770075000091,0.36909031905445105,0.2279966530401552,1.0,0.3701680672268908,0.22768660850297742,1.0
1180,0.044681720552736115,0.0,0.431378012843629,0.37150713944114233,0.22939371737338585,1.0,0.37252100840336133,0.22879881595346904,1.0
1200,0.04522343236205356,0.0,0.44301914523937014,0.37322128851540615,0.2307907817066165,1.0,0.37497020084629595,0.23066403545215344,1.0
1220,0.045739348370927316,0.0,0.4497965636189456,0.3745238095238095,0.2324671756487857,1.0,0.37678209581705024,0.23255089322808475,1.0
1240,0.045739348370927316,0.0,0.4546106479002524,0.37678209581705024,0.23383169549707208,1.0,0.3788795518207283,0.23413048746710982,1.0
