time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
540,0.4722222222222222,0.1323529411764706,0.5785714285714285,0.0,0.0,0.15625,0.0,0.0,0.0
560,0.4722222222222222,0.1323529411764706,0.6166666666666667,0.0,0.0,0.15625,0.0,0.0,0.0
580,0.4722222222222222,0.23161764705882354,0.6166666666666667,0.0,0.0,0.15625,0.0,0.0,0.0
600,0.4722222222222222,0.23161764705882354,0.6166666666666667,0.0,0.0,0.21875,0.0,0.0,0.0
620,0.4722222222222222,0.23161764705882354,0.6166666666666667,0.0,0.0,0.21875,0.0,0.0,0.0
640,0.4722222222222222,0.23161764705882354,0.6166666666666667,0.0,0.0,0.21875,0.0,0.0,0.0
660,0.4722222222222222,0.25,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
680,0.4722222222222222,0.25,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
700,0.4722222222222222,0.25,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
720,0.4722222222222222,0.25,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
740,0.4722222222222222,0.25,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
760,0.5,0.2767857142857143,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
780,0.5,0.3214285714285714,0.6166666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
800,0.5,0.40476190476190477,0.6875,0.0,0.0,0.265625,0.0,0.0,0.0
820,0.5,0.40476190476190477,0.6875,0.0,0.0,0.265625,0.0,0.0,0.0
840,0.5,0.40476190476190477,0.75,0.0,0.0,0.265625,0.0,0.0,0.0
860,0.5,0.44047619047619047,0.7791666666666667,0.0,0.0,0.265625,0.0,0.0,0.0
880,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.265625,0.0,0.0,0.0
900,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.265625,0.0,0.0,0.0
920,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.3014705882352941,0.0,0.0,0.0
940,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.3014705882352941,0.0,0.0,0.0
960,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.3014705882352941,0.0,0.0,0.0
980,0.5,0.44047619047619047,0.7958333333333334,0.0,0.0,0.3014705882352941,0.0,0.0,0.0
1000,0.5,0.44047619047619047,0.8125,0.0,0.0,0.3014705882352941,0.0,0.0,0.0
1020,0.5,0.44047619047619047,0.8125,0.0,0.0,0.3014705882352941,0.0,0.0,0.03125
1040,0.5,0.44047619047619047,0.8125,0.0,0.0,0.3014705882352941,0.0,0.0,0.03125
1060,0.5,0.44047619047619047,0.8392857142857143,0.0,0.0,0.3014705882352941,0.0,0.0,0.03125
1080,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.3125,0.0,0.0,0.03125
1100,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.3125,0.0,0.0,0.03125
1120,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.3125,0.0,0.0,0.03125
1140,0.5,0.44047619047619047,0.8928571428571428,0.0,0.0,0.3125,0.0,0.0,0.03125
