time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1220,0.00690583972905588,0.0009892000862677152,0.08377052164702767,0.21043070026819014,0.16132920803922407,0.6494397169095965,0.461376746116385,0.28384356523295,0.7206314997263273
1240,0.00690583972905588,0.0009892000862677152,0.08583096120746724,0.2130423483961793,0.16313963253866126,0.6515376190074985,0.4653470430940736,0.2857915306923607,0.7237221590669867
1260,0.00690583972905588,0.0009892000862677152,0.08583096120746724,0.21506639274713463,0.16481599232440952,0.6546844721543517,0.4684633913139411,0.28767572064156727,0.7257825986274262
1280,0.00690583972905588,0.0009892000862677152,0.09098206010856613,0.21735167011794365,0.1666264168238467,0.6567823742522538,0.4721073175344495,0.28942740240561027,0.7312529823305686
1300,0.00690583972905588,0.0009892000862677152,0.09613315900966504,0.2197020852260791,0.1682021729878646,0.659929227399107,0.4755500365114972,0.2908552494538773,0.7332410565169186
1320,0.00690583972905588,0.0009892000862677152,0.10914123527075334,0.22172612957703441,0.16954326081646326,0.66307608054596,0.47919396273200565,0.29247938019751213,0.7356207808794015
1340,0.00690583972905588,0.0009892000862677152,0.10948464186415993,0.22407654468516988,0.17111901698048113,0.6662229336928132,0.48231031095187316,0.29416728645135104,0.7390307250221043
1360,0.00690583972905588,0.0009892000862677152,0.11051486164437972,0.22636182205597888,0.17292944147991832,0.6672718847417642,0.48595423717238156,0.2962477600959253,0.7430792387688939
1380,0.00690583972905588,0.0009892000862677152,0.11085826823778631,0.22871223716411437,0.17473986597935548,0.6704187378886174,0.48927179263570986,0.29806817453492784,0.747200117889773
1400,0.00690583972905588,0.0009892000862677152,0.1115450814245995,0.23073628151506967,0.17665089410052304,0.6704187378886174,0.4927145116127575,0.2999523644841344,0.7502907772304324
1420,0.00690583972905588,0.0009892000862677152,0.11291870779822587,0.23276032586602496,0.17822665026454093,0.6714676889375685,0.49562965258916425,0.301836554433341,0.7523512167908719
