time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
760,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
780,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
800,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
820,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
840,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
860,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
880,0.0,0.0,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.08846153846153847
900,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
920,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
940,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
960,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
980,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1000,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1020,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1040,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1060,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1080,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1100,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1120,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1140,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1160,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1180,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1200,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1220,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1240,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1260,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1280,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1300,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1320,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1340,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1360,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
1380,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.08846153846153847
